TimeStamp,LOCAL DATE,LOCAL TIME,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
01/20/2018 13:52:10,1/20/2018,13:52:14,47.622589000000005,N,-117.37954599999999,W,698.53949,0.076301,235.95703199999997,17,89,345,1,0,0,9,1,0,357
01/20/2018 13:52:20,1/20/2018,13:52:24,47.622588,N,-117.379547,W,698.538574,0.189656,101.152553,0,0,0,0,0,0,10,0,0,0
01/20/2018 13:52:30,1/20/2018,13:52:34,47.622588,N,-117.379545,W,698.552551,0.043668,13.586538000000001,0,25,12,0,0,0,10,0,0,28
01/20/2018 13:52:40,1/20/2018,13:52:44,47.622589000000005,N,-117.379545,W,698.617981,0.023215,355.49379700000003,49,209,116,2,0,0,2,8,0,245
01/20/2018 13:52:50,1/20/2018,13:52:54,47.622589000000005,N,-117.379545,W,698.681152,0.134949,288.999302,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:53:00,1/20/2018,13:53:04,47.622589000000005,N,-117.37954599999999,W,698.69104,0.24762699999999999,316.419194,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:53:10,1/20/2018,13:53:14,47.622591,N,-117.379548,W,698.726318,0.715434,217.500678,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:53:20,1/20/2018,13:53:24,47.62259,N,-117.379549,W,698.867981,0.041857,150.81726,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:53:30,1/20/2018,13:53:34,47.62259,N,-117.379549,W,698.901306,0.055338,196.938544,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:53:40,1/20/2018,13:53:44,47.62259,N,-117.379549,W,698.939758,0.047827,172.36928500000002,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:53:50,1/20/2018,13:53:54,47.622589000000005,N,-117.379549,W,699.030701,0.036336,169.50458600000002,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:54:00,1/20/2018,13:54:04,47.622588,N,-117.379549,W,699.0252690000001,0.064325,335.61988199999996,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:54:10,1/20/2018,13:54:14,47.622588,N,-117.379549,W,699.0280759999999,0.005338,329.21340699999996,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:54:20,1/20/2018,13:54:24,47.622589000000005,N,-117.379549,W,699.0313719999999,0.042717000000000005,171.17033500000002,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:54:30,1/20/2018,13:54:34,47.622588,N,-117.379549,W,699.0354,0.028067,150.335965,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:54:40,1/20/2018,13:54:44,47.622588,N,-117.379548,W,699.038452,0.044447,196.694591,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:54:50,1/20/2018,13:54:54,47.622587,N,-117.379549,W,699.038879,0.054426999999999996,179.230633,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:55:00,1/20/2018,13:55:04,47.622586,N,-117.379548,W,699.039734,0.071516,267.25946,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:55:10,1/20/2018,13:55:14,47.622586,N,-117.379551,W,699.051025,0.271742,225.84652999999997,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:55:20,1/20/2018,13:55:24,47.622585,N,-117.379552,W,699.0462650000001,0.005914,206.166776,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:55:30,1/20/2018,13:55:34,47.622584,N,-117.379552,W,699.070557,0.07929299999999999,240.044135,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:55:40,1/20/2018,13:55:44,47.622584,N,-117.379553,W,699.118286,0.011362,232.631555,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:55:50,1/20/2018,13:55:54,47.622584,N,-117.379553,W,699.15094,0.012359,238.18111000000002,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:56:00,1/20/2018,13:56:04,47.622584,N,-117.379554,W,699.1521,0.025578999999999998,258.51167200000003,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:56:10,1/20/2018,13:56:14,47.622584,N,-117.379554,W,699.147156,0.114505,253.434269,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:56:20,1/20/2018,13:56:24,47.622584,N,-117.37955500000001,W,699.1427610000001,0.005981,193.545331,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:56:30,1/20/2018,13:56:34,47.622583,N,-117.37955500000001,W,699.181274,0.032236,38.566353,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:56:40,1/20/2018,13:56:44,47.622583,N,-117.37955500000001,W,699.232727,0.052330999999999996,349.811372,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:56:50,1/20/2018,13:56:54,47.622583,N,-117.37955500000001,W,699.293457,0.031975,173.03618500000002,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:57:00,1/20/2018,13:57:04,47.622583,N,-117.37955500000001,W,699.344299,0.024947,205.114467,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:57:10,1/20/2018,13:57:14,47.622583,N,-117.37955500000001,W,699.357971,0.049234,211.723177,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:57:20,1/20/2018,13:57:24,47.622582,N,-117.37955600000001,W,699.379639,0.050263,225.06117799999998,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:57:30,1/20/2018,13:57:34,47.622582,N,-117.37955600000001,W,699.3771360000001,0.034959,217.029514,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:57:40,1/20/2018,13:57:44,47.622582,N,-117.37955600000001,W,699.3748780000001,0.030202,209.449431,0,0,0,0,0,10,0,0,0,0
01/20/2018 13:57:50,1/20/2018,13:57:54,47.622581,N,-117.379557,W,699.376892,0.036282999999999996,190.869398,71,126,69,1,0,0,10,0,0,161
01/20/2018 13:58:00,1/20/2018,13:58:04,47.62258,N,-117.379557,W,699.375366,0.007012999999999999,156.235164,157,255,335,8,0,0,10,0,0,450
01/20/2018 13:58:10,1/20/2018,13:58:14,47.622578000000004,N,-117.37955600000001,W,699.36438,0.127601,204.44495700000002,95,139,236,5,0,0,10,0,0,290
01/20/2018 13:58:20,1/20/2018,13:58:24,47.622568,N,-117.37956299999999,W,699.194275,0.45255,53.226025,86,161,226,4,0,0,10,0,0,291
01/20/2018 13:58:30,1/20/2018,13:58:34,47.622594,N,-117.379512,W,698.84082,1.9492189999999998,304.096208,108,125,170,6,0,0,10,0,0,238
01/20/2018 13:58:40,1/20/2018,13:58:44,47.622617,N,-117.379562,W,697.633118,0.575104,359.309486,0,211,48,0,0,0,10,0,0,217
01/20/2018 13:58:50,1/20/2018,13:58:54,47.622622,N,-117.379562,W,697.513245,0.234384,135.690678,0,0,0,0,0,0,10,0,0,0
01/20/2018 13:59:00,1/20/2018,13:59:04,47.622619,N,-117.379558,W,697.587708,0.05802,157.801241,69,197,159,3,0,0,10,0,0,263
01/20/2018 13:59:10,1/20/2018,13:59:14,47.622613,N,-117.37955500000001,W,697.7512820000001,0.688979,344.02268,109,81,244,2,0,0,10,0,0,280
01/20/2018 13:59:20,1/20/2018,13:59:24,47.622617,N,-117.37955600000001,W,697.740662,0.44654399999999994,196.655767,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:59:30,1/20/2018,13:59:34,47.622603000000005,N,-117.37956299999999,W,697.8301389999999,0.06341799999999999,219.90367200000003,51,57,82,0,0,0,0,10,0,113
01/20/2018 13:59:40,1/20/2018,13:59:44,47.622597,N,-117.37957,W,698.132141,0.880443,5.522151,0,0,0,0,0,0,0,10,0,0
01/20/2018 13:59:50,1/20/2018,13:59:54,47.6226,N,-117.37956899999999,W,698.42157,0.089229,77.784767,33,0,32,0,0,0,0,10,0,46
01/20/2018 14:00:00,1/20/2018,14:00:04,47.6226,N,-117.37956899999999,W,698.509277,0.089681,195.739946,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:00:10,1/20/2018,14:00:14,47.622599,N,-117.37956899999999,W,698.509216,0.021988,147.690068,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:00:20,1/20/2018,14:00:24,47.622599,N,-117.37956899999999,W,698.538635,0.045071,177.718045,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:00:30,1/20/2018,14:00:34,47.622597999999996,N,-117.37956899999999,W,698.571838,0.030371,151.18753600000002,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:00:40,1/20/2018,14:00:44,47.622597999999996,N,-117.37956799999999,W,698.638,0.013819,167.415244,0,65,35,0,0,0,0,10,0,74
01/20/2018 14:00:50,1/20/2018,14:00:54,47.622597,N,-117.37956799999999,W,698.6247559999999,0.04918,175.236759,4,22,0,0,0,0,0,10,0,23
01/20/2018 14:01:00,1/20/2018,14:01:04,47.622597,N,-117.37956799999999,W,698.620667,0.10709400000000001,194.037778,168,329,332,3,0,0,10,0,0,497
01/20/2018 14:01:10,1/20/2018,14:01:14,47.622595000000004,N,-117.37956899999999,W,698.6542969999999,0.13764500000000002,171.202527,244,138,213,10,0,0,10,0,0,353
01/20/2018 14:01:20,1/20/2018,14:01:24,47.62258,N,-117.37956499999999,W,697.392944,0.714214,318.960702,415,200,164,9,0,0,10,0,0,489
01/20/2018 14:01:30,1/20/2018,14:01:34,47.622585,N,-117.379572,W,696.66156,0.722421,230.320566,489,410,324,6,0,0,10,0,0,716
01/20/2018 14:01:40,1/20/2018,14:01:44,47.622555,N,-117.379626,W,696.823547,0.565779,155.01185900000002,128,137,250,6,0,0,10,0,0,313
01/20/2018 14:01:50,1/20/2018,14:01:54,47.622543,N,-117.379618,W,696.350098,0.716971,112.55299699999999,50,78,113,3,0,0,10,0,0,147
01/20/2018 14:02:00,1/20/2018,14:02:04,47.622539,N,-117.379605,W,696.415283,1.764173,144.443658,40,131,135,2,0,0,10,0,0,193
01/20/2018 14:02:10,1/20/2018,14:02:14,47.622505,N,-117.37956799999999,W,698.0148929999999,0.5065310000000001,126.49067600000001,72,241,230,4,0,0,10,0,0,341
01/20/2018 14:02:20,1/20/2018,14:02:24,47.622496999999996,N,-117.379553,W,698.2662349999999,0.7333850000000001,340.28249700000003,200,192,232,7,0,0,10,0,0,362
01/20/2018 14:02:30,1/20/2018,14:02:34,47.622521,N,-117.379566,W,699.373657,0.075547,323.99084300000004,15,119,128,0,0,0,10,0,0,176
01/20/2018 14:02:40,1/20/2018,14:02:44,47.622525,N,-117.37957,W,699.481445,0.715597,307.964114,61,204,170,4,0,0,10,0,0,273
01/20/2018 14:02:50,1/20/2018,14:02:54,47.622546,N,-117.37961100000001,W,699.1887820000001,0.162527,156.583263,63,79,175,3,0,0,10,0,0,203
01/20/2018 14:03:00,1/20/2018,14:03:04,47.622541,N,-117.37960700000001,W,699.137085,0.177406,345.625604,44,43,175,1,0,0,10,0,0,186
01/20/2018 14:03:10,1/20/2018,14:03:14,47.622545,N,-117.379609,W,699.187012,0.418019,329.837555,0,6,27,0,0,0,10,0,0,28
01/20/2018 14:03:20,1/20/2018,14:03:24,47.622546,N,-117.37961000000001,W,699.1405030000001,0.11281300000000001,14.753367,28,114,153,2,0,0,10,0,0,193
01/20/2018 14:03:30,1/20/2018,14:03:34,47.622549,N,-117.379609,W,699.1153559999999,0.19916,150.78388700000002,23,17,18,1,0,0,10,0,0,34
01/20/2018 14:03:40,1/20/2018,14:03:44,47.622547,N,-117.379608,W,699.099548,0.029194,97.989072,467,372,295,6,0,0,10,0,0,666
01/20/2018 14:03:50,1/20/2018,14:03:54,47.622547,N,-117.379608,W,699.071716,0.080967,175.179437,222,148,250,7,0,0,10,0,0,366
01/20/2018 14:04:00,1/20/2018,14:04:04,47.622546,N,-117.379608,W,699.088196,0.374425,153.779492,18,197,84,1,0,0,9,1,0,215
01/20/2018 14:04:10,1/20/2018,14:04:14,47.622535,N,-117.379599,W,699.235596,0.480925,344.681378,350,184,194,9,0,0,10,0,0,441
01/20/2018 14:04:20,1/20/2018,14:04:24,47.622547,N,-117.379604,W,699.5007320000001,0.47263999999999995,4.040672,184,99,200,8,0,0,10,0,0,290
01/20/2018 14:04:30,1/20/2018,14:04:34,47.622556,N,-117.379603,W,699.8737179999999,0.712544,91.025853,5,17,18,0,0,0,10,0,0,26
01/20/2018 14:04:40,1/20/2018,14:04:44,47.622556,N,-117.37959199999999,W,700.380554,0.281352,89.651829,26,88,80,2,0,0,10,0,0,122
01/20/2018 14:04:50,1/20/2018,14:04:54,47.622556,N,-117.37957800000001,W,700.968079,0.5278109999999999,37.895491,0,18,2,0,0,0,10,0,0,19
01/20/2018 14:05:00,1/20/2018,14:05:04,47.622567,N,-117.37956399999999,W,701.415466,0.5620729999999999,49.459451,60,66,118,3,0,0,10,0,0,148
01/20/2018 14:05:10,1/20/2018,14:05:14,47.622568,N,-117.379562,W,701.7510990000001,0.34718699999999997,207.98693600000001,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:05:20,1/20/2018,14:05:24,47.622565,N,-117.37956499999999,W,701.787842,0.043414999999999995,203.46,0,7,0,0,0,0,10,0,0,7
01/20/2018 14:05:30,1/20/2018,14:05:34,47.622553,N,-117.379573,W,701.898621,0.16659200000000002,149.83203400000002,0,15,13,0,0,0,10,0,0,20
01/20/2018 14:05:40,1/20/2018,14:05:44,47.622547,N,-117.37956799999999,W,701.914551,0.549042,214.684888,3,207,120,0,0,0,10,0,0,240
01/20/2018 14:05:50,1/20/2018,14:05:54,47.622541999999996,N,-117.379573,W,702.040833,0.678584,206.841478,39,76,285,1,0,0,8,2,0,298
01/20/2018 14:06:00,1/20/2018,14:06:04,47.622536,N,-117.37957800000001,W,702.1082759999999,0.29438000000000003,78.7107,0,12,0,0,0,0,10,0,0,12
01/20/2018 14:06:10,1/20/2018,14:06:14,47.622537,N,-117.37957,W,702.134094,0.149822,146.505335,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:06:20,1/20/2018,14:06:24,47.622533000000004,N,-117.379566,W,702.0780639999999,0.06347,5.32711,0,14,0,0,0,0,10,0,0,14
01/20/2018 14:06:30,1/20/2018,14:06:34,47.62254,N,-117.37956499999999,W,702.045959,0.550168,356.203452,0,5,12,0,0,0,10,0,0,13
01/20/2018 14:06:40,1/20/2018,14:06:44,47.622558000000005,N,-117.379566,W,700.792542,0.386006,304.78886600000004,0,0,12,0,0,0,10,0,0,12
01/20/2018 14:06:50,1/20/2018,14:06:54,47.622559,N,-117.37956799999999,W,701.071167,0.119675,211.86373500000002,0,14,44,0,0,0,10,0,0,47
01/20/2018 14:07:00,1/20/2018,14:07:04,47.622557,N,-117.37957,W,701.212952,0.053909000000000006,191.608939,0,33,46,0,0,0,10,0,0,57
01/20/2018 14:07:10,1/20/2018,14:07:14,47.622555,N,-117.379571,W,701.171875,0.039746,166.539379,0,1,0,0,0,0,10,0,0,1
01/20/2018 14:07:20,1/20/2018,14:07:24,47.622554,N,-117.379571,W,701.212891,0.030219,277.414294,0,5,0,0,0,0,10,0,0,5
01/20/2018 14:07:30,1/20/2018,14:07:34,47.622554,N,-117.379571,W,701.1699219999999,0.056074,148.323181,0,0,0,0,0,0,8,2,0,0
01/20/2018 14:07:40,1/20/2018,14:07:44,47.622553,N,-117.37957,W,701.2236330000001,0.080432,163.664037,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:07:50,1/20/2018,14:07:54,47.622552,N,-117.37957,W,701.15979,0.141051,200.357948,54,132,112,4,0,0,10,0,0,182
01/20/2018 14:08:00,1/20/2018,14:08:04,47.622551,N,-117.37957,W,701.167114,0.066075,337.087244,0,60,3,0,0,0,10,0,0,61
01/20/2018 14:08:10,1/20/2018,14:08:14,47.622551,N,-117.37957,W,701.154907,0.017162,323.686233,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:08:20,1/20/2018,14:08:24,47.622551,N,-117.379571,W,701.116028,0.033393,326.994587,3,43,61,0,0,0,10,0,0,75
01/20/2018 14:08:30,1/20/2018,14:08:34,47.622552,N,-117.379571,W,701.10968,0.096759,177.29885900000002,67,196,229,5,0,0,10,0,0,309
01/20/2018 14:08:40,1/20/2018,14:08:44,47.622551,N,-117.379571,W,701.039917,0.334521,166.327778,2,108,89,1,0,0,10,0,0,140
01/20/2018 14:08:50,1/20/2018,14:08:54,47.622539,N,-117.379567,W,700.9512940000001,0.503931,175.356193,0,72,18,0,0,0,10,0,0,75
01/20/2018 14:09:00,1/20/2018,14:09:04,47.622533000000004,N,-117.379566,W,701.135803,0.436895,227.474402,43,86,144,3,0,0,10,0,0,174
01/20/2018 14:09:10,1/20/2018,14:09:14,47.622526,N,-117.37957800000001,W,701.430725,0.494575,187.360309,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:09:20,1/20/2018,14:09:24,47.622522,N,-117.379579,W,701.638977,0.488878,126.643048,0,45,30,0,0,0,10,0,0,55
01/20/2018 14:09:30,1/20/2018,14:09:34,47.622510999999996,N,-117.37955900000001,W,701.9187009999999,0.713647,337.538166,110,219,128,6,0,0,10,0,0,277
01/20/2018 14:09:40,1/20/2018,14:09:44,47.622519,N,-117.37956299999999,W,702.282166,1.8301330000000002,320.44639700000005,50,47,122,2,0,0,10,0,0,140
01/20/2018 14:09:50,1/20/2018,14:09:54,47.62256,N,-117.37961399999999,W,700.19519,0.213727,183.019896,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:10:00,1/20/2018,14:10:04,47.622547999999995,N,-117.37961499999999,W,700.236816,0.075089,9.786157000000001,128,216,256,1,0,0,10,0,0,359
01/20/2018 14:10:10,1/20/2018,14:10:14,47.622559,N,-117.37961200000001,W,700.237,0.410199,292.175337,570,212,367,15,0,0,10,0,0,711
01/20/2018 14:10:20,1/20/2018,14:10:24,47.622582,N,-117.379696,W,698.245483,0.744857,225.065718,299,277,380,9,0,0,10,0,0,558
01/20/2018 14:10:30,1/20/2018,14:10:34,47.622565,N,-117.37972099999999,W,697.582764,0.293338,161.687002,267,325,307,9,0,0,10,0,0,521
01/20/2018 14:10:40,1/20/2018,14:10:44,47.622543,N,-117.37971100000001,W,698.154724,0.567237,76.547877,19,80,41,0,0,0,10,0,0,92
01/20/2018 14:10:50,1/20/2018,14:10:54,47.622546,N,-117.379694,W,698.193848,0.358185,69.093681,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:11:00,1/20/2018,14:11:04,47.622549,N,-117.379682,W,698.256287,0.246144,139.669679,28,61,99,1,0,0,10,0,0,120
01/20/2018 14:11:10,1/20/2018,14:11:14,47.622541999999996,N,-117.379674,W,698.362,0.24609,72.267797,501,428,288,15,0,0,10,0,0,720
01/20/2018 14:11:20,1/20/2018,14:11:24,47.622547,N,-117.379653,W,698.300659,1.00119,143.977357,108,152,252,6,0,0,10,0,0,314
01/20/2018 14:11:30,1/20/2018,14:11:34,47.622532,N,-117.37963700000002,W,698.789673,0.580403,129.857416,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:11:40,1/20/2018,14:11:44,47.622531,N,-117.379636,W,699.330811,0.115914,9.339952,0,12,15,0,0,0,10,0,0,20
01/20/2018 14:11:50,1/20/2018,14:11:54,47.622533000000004,N,-117.379636,W,699.488525,0.77259,35.683721000000006,47,146,272,4,0,0,10,0,0,313
01/20/2018 14:12:00,1/20/2018,14:12:04,47.62255,N,-117.379617,W,699.596191,1.7837830000000001,284.830444,585,510,349,12,0,0,10,0,0,851
01/20/2018 14:12:10,1/20/2018,14:12:14,47.622555,N,-117.379644,W,699.304565,0.329991,221.59538199999997,498,296,594,8,0,0,10,0,0,830
01/20/2018 14:12:20,1/20/2018,14:12:24,47.62253,N,-117.379678,W,700.214783,0.24974899999999997,195.876615,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:12:30,1/20/2018,14:12:34,47.622521,N,-117.379681,W,700.839539,0.104149,133.77406399999998,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:12:40,1/20/2018,14:12:44,47.622506,N,-117.37965700000001,W,701.700684,0.351404,347.997984,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:12:50,1/20/2018,14:12:54,47.622513,N,-117.37966000000002,W,701.7820429999999,0.7965909999999999,349.291892,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:13:00,1/20/2018,14:13:04,47.622522,N,-117.37966200000001,W,701.6844480000001,0.20978899999999998,351.046989,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:13:10,1/20/2018,14:13:14,47.622527000000005,N,-117.379663,W,701.726685,0.347946,53.286621,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:13:20,1/20/2018,14:13:24,47.622529,N,-117.379659,W,703.106689,0.301134,83.744336,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:13:30,1/20/2018,14:13:34,47.622529,N,-117.37965700000001,W,703.4343259999999,0.11941500000000001,198.503462,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:13:40,1/20/2018,14:13:44,47.622527000000005,N,-117.379658,W,703.565613,0.31594099999999997,99.16335699999999,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:13:50,1/20/2018,14:13:54,47.622527000000005,N,-117.379653,W,703.729858,0.100775,198.631714,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:14:00,1/20/2018,14:14:04,47.622523,N,-117.379655,W,703.8320309999999,0.17555199999999999,64.278756,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:14:10,1/20/2018,14:14:14,47.622525,N,-117.379649,W,703.998352,0.38663800000000004,168.249621,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:14:20,1/20/2018,14:14:24,47.622513,N,-117.379645,W,704.206421,0.376499,174.617455,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:14:30,1/20/2018,14:14:34,47.622508,N,-117.379644,W,704.3583980000001,0.44816300000000003,190.037285,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:14:40,1/20/2018,14:14:44,47.6225,N,-117.379646,W,704.418213,0.35756,184.126452,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:14:50,1/20/2018,14:14:54,47.622489,N,-117.379648,W,704.489624,0.35652399999999995,171.969045,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:15:00,1/20/2018,14:15:04,47.622484,N,-117.37964699999999,W,704.567566,0.080795,297.261117,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:15:10,1/20/2018,14:15:14,47.622487,N,-117.379655,W,704.6260990000001,0.735169,316.553085,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:15:20,1/20/2018,14:15:24,47.622493,N,-117.37966399999999,W,704.613525,0.189303,161.74365600000002,0,0,0,0,0,0,0,10,0,0
01/20/2018 14:15:30,1/20/2018,14:15:34,47.622485,N,-117.37966000000002,W,704.626709,0.096273,117.03318700000001,200,248,318,6,0,0,10,0,0,451
01/20/2018 14:15:40,1/20/2018,14:15:44,47.622483,N,-117.379655,W,704.6719360000001,1.6621,357.332922,346,111,132,9,0,0,10,0,0,387
01/20/2018 14:15:50,1/20/2018,14:15:54,47.622503,N,-117.37965700000001,W,704.5478519999999,0.470384,337.914486,490,167,274,11,0,0,10,0,0,586
01/20/2018 14:16:00,1/20/2018,14:16:04,47.622521,N,-117.379667,W,704.2207639999999,1.4702,216.438078,146,323,254,5,0,0,10,0,0,437
01/20/2018 14:16:10,1/20/2018,14:16:14,47.622483,N,-117.37971,W,703.960754,0.71402,208.076552,86,123,142,1,0,0,10,0,0,207
01/20/2018 14:16:20,1/20/2018,14:16:24,47.622473,N,-117.379717,W,703.716309,0.116085,16.785429999999998,353,256,330,10,0,0,10,0,0,547
01/20/2018 14:16:30,1/20/2018,14:16:34,47.622513,N,-117.379699,W,703.641052,1.237165,99.363796,93,113,74,3,0,0,10,0,0,164
01/20/2018 14:16:40,1/20/2018,14:16:44,47.622504,N,-117.379618,W,705.094055,0.5431050000000001,101.756863,187,62,351,2,0,0,10,0,0,403
01/20/2018 14:16:50,1/20/2018,14:16:54,47.622501,N,-117.379598,W,705.196228,0.030579000000000002,13.435635000000001,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:17:00,1/20/2018,14:17:04,47.622504,N,-117.379598,W,705.557495,0.022603,313.58532,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:17:10,1/20/2018,14:17:14,47.622504,N,-117.379598,W,705.587341,0.039074,331.11215899999996,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:17:20,1/20/2018,14:17:24,47.622505,N,-117.379599,W,705.614197,0.078707,298.09764,0,29,2,0,0,0,10,0,0,30
01/20/2018 14:17:30,1/20/2018,14:17:34,47.622505,N,-117.3796,W,705.61499,0.060265,285.828298,0,4,24,0,0,0,10,0,0,25
01/20/2018 14:17:40,1/20/2018,14:17:44,47.622506,N,-117.379601,W,705.590454,0.052072,287.789501,0,0,0,0,0,0,10,0,0,0
01/20/2018 14:17:50,1/20/2018,14:17:54,47.622506,N,-117.379602,W,705.572571,0.010315000000000001,356.50212999999997,23,25,31,1,0,0,10,0,0,46
01/20/2018 14:18:00,1/20/2018,14:18:04,47.622507,N,-117.379602,W,705.630676,0.1319,354.57763700000004,0,172,81,0,0,0,10,0,0,191
01/20/2018 14:18:10,1/20/2018,14:18:14,47.622508,N,-117.379602,W,705.621521,0.061355999999999994,348.160566,121,169,339,3,0,0,10,0,0,398
01/20/2018 14:18:20,1/20/2018,14:18:24,47.622509,N,-117.379602,W,705.636536,0.042176,265.75287599999996,15,45,34,1,0,0,10,0,0,59
01/20/2018 14:18:30,1/20/2018,14:18:34,47.622508,N,-117.379603,W,705.633301,0.060003999999999995,11.97361,0,15,16,0,0,0,10,0,0,22
01/20/2018 14:18:40,1/20/2018,14:18:44,47.622509,N,-117.379603,W,705.632935,0.083979,39.228902000000005,0,25,9,0,0,0,4,6,0,27
01/20/2018 14:18:50,1/20/2018,14:18:54,47.62251,N,-117.379602,W,705.663513,0.12465799999999999,358.52684700000003,0,104,72,0,0,0,9,1,0,127
01/20/2018 14:19:00,1/20/2018,14:19:04,47.622510999999996,N,-117.379602,W,705.707642,0.103299,114.866905,5,92,73,0,0,0,10,0,0,118
01/20/2018 14:19:10,1/20/2018,14:19:14,47.622510999999996,N,-117.379601,W,705.748108,0.11043,97.322515,3,98,35,0,0,0,10,0,0,105
01/20/2018 14:19:20,1/20/2018,14:19:24,47.622510999999996,N,-117.3796,W,705.7806400000001,0.014796,308.107023,25,95,70,2,0,0,10,0,0,121
01/20/2018 14:19:30,1/20/2018,14:19:34,47.622510999999996,N,-117.3796,W,705.7813719999999,0.10260999999999999,48.733723,3,115,86,0,0,0,10,0,0,144
01/20/2018 14:19:40,1/20/2018,14:19:44,47.622510999999996,N,-117.3796,W,705.822449,0.10076900000000001,325.398178,33,117,168,1,0,0,10,0,0,208
01/20/2018 14:19:50,1/20/2018,14:19:54,47.622513,N,-117.379602,W,705.816711,0.15495699999999998,342.8738,91,138,99,4,0,0,10,0,0,193
01/20/2018 14:20:00,1/20/2018,14:20:04,47.622515,N,-117.379603,W,705.7947389999999,0.083566,303.876307,314,112,227,8,0,0,10,0,0,404
01/20/2018 14:20:10,1/20/2018,14:20:14,47.622546,N,-117.379673,W,700.046509,1.293272,307.598468,116,29,61,3,0,0,10,0,0,135
01/20/2018 14:20:20,1/20/2018,14:20:24,47.622566,N,-117.37971100000001,W,697.9688719999999,2.1583740000000002,340.70518,42,137,148,2,0,0,10,0,0,207
01/20/2018 14:20:30,1/20/2018,14:20:34,47.622609000000004,N,-117.379733,W,696.980896,0.065485,333.66830899999997,103,76,193,7,0,0,10,0,0,232
01/20/2018 14:20:40,1/20/2018,14:20:44,47.622640999999994,N,-117.379756,W,696.1667480000001,3.570979,77.736021,488,174,347,14,0,0,10,0,0,624
01/20/2018 14:20:50,1/20/2018,14:20:54,47.622655,N,-117.379659,W,695.2346190000001,2.837929,88.6843,652,307,369,16,0,0,10,0,0,810
