Predicted Avtivity,UnixTime,LATITUDE,LONGITUDE,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
Walking,1516473190,47.622557,-117.379663,699.246033,0.242876,27.704214,99,311,329,3,0,0,10,0,0,464
Walking,1516473200,47.622587,-117.379639,698.70636,1.14996,197.61729,560,428,379,13,0,0,10,0,0,801
Walking,1516473210,47.622531,-117.379666,699.008179,0.451998,64.474646,540,492,345,16,0,0,10,0,0,808
Walking,1516473220,47.622539,-117.379639,699.384583,3.308905,342.143341,255,366,323,10,0,0,10,0,0,551
Walking,1516473230,47.622552,-117.379645,698.451782,2.332796,201.884802,138,286,219,7,0,0,10,0,0,386
Walking,1516473240,47.622546,-117.379648,698.715942,1.134982,303.477407,508,234,414,13,0,0,10,0,0,696
Walking,1516473250,47.62257,-117.379703,698.325256,0.958876,259.44734,293,383,375,9,0,0,10,0,0,611
Walking,1516473260,47.622566,-117.379736,698.234741,0.79171,278.665064,53,138,165,2,0,0,10,0,0,222
Walking,1516473270,47.622571,-117.379788,698.145203,0.514353,264.702593,45,135,121,1,0,0,4,6,0,187
Walking,1516473280,47.622571,-117.379795,698.072876,0.31656,261.078107,47,255,74,3,0,0,7,3,0,270
Walking,1516473290,47.622569,-117.379816,698.05542,2.762221,286.554647,183,196,301,7,0,0,10,0,0,404
Walking,1516473300,47.622578,-117.379861,698.282227,0.181803,90.323521,317,330,450,11,0,0,10,0,0,642
Walking,1516473310,47.622578,-117.379853,698.626709,0.663518,111.228213,77,167,210,4,0,0,10,0,0,280
Walking,1516473320,47.622567,-117.379814,698.966431,0.998476,177.163184,337,268,361,11,0,0,10,0,0,562
Walking,1516473330,47.622554,-117.379813,699.296204,1.487394,187.240734,269,371,439,8,0,0,10,0,0,635
Walking,1516473340,47.622543,-117.379815,698.999756,0.906319,275.038711,44,66,63,0,0,0,0,10,0,102
Driving,1516473350,47.622544,-117.37984,699.050903,0.755052,280.096491,0,0,0,0,0,0,0,10,0,0
Driving,1516473360,47.622547,-117.379863,699.083557,0.167031,283.797155,0,0,0,0,0,0,0,10,0,0
Driving,1516473370,47.62255,-117.379882,699.105957,0.787828,23.592019,0,0,0,0,0,0,0,10,0,0
Driving,1516473380,47.622577,-117.379865,699.180054,2.083711,33.932924,4,0,0,0,0,0,0,10,0,4
Driving,1516473390,47.622652,-117.37979,698.859863,0.678391,331.592441,0,0,0,0,0,0,0,10,0,0
Driving,1516473400,47.622674,-117.379808,698.475769,2.18524,10.207478,18,7,12,1,0,0,0,10,0,23
Driving,1516473410,47.622738,-117.379791,697.632751,2.851121,21.041076,0,7,0,0,0,0,0,10,0,7
Driving,1516473420,47.622782,-117.379766,698.378113,1.976497,114.505698,49,2,29,4,0,0,0,10,0,57
Driving,1516473430,47.622654,-117.379349,698.905273,15.37974,181.556827,1,0,0,0,0,0,0,10,0,1
Driving,1516473440,47.622052,-117.379374,700.733765,26.766113,179.854987,7,0,0,0,0,0,0,10,0,7
Driving,1516473450,47.621302,-117.379371,702.359802,33.813187,164.328182,10,43,15,1,0,0,0,10,0,47
Driving,1516473460,47.620967,-117.379231,705.102112,23.624912,90.172702,0,0,0,0,0,0,0,10,0,0
Driving,1516473470,47.620964,-117.37778,710.022217,45.724976,90.218797,0,0,0,0,0,0,0,10,0,0
Driving,1516473480,47.620959,-117.375956,713.319702,49.62294,89.853338,0,0,0,0,0,0,0,10,0,0
Driving,1516473490,47.620962,-117.374138,713.766846,49.781204,92.007146,0,0,0,0,0,0,0,10,0,0
Driving,1516473500,47.620918,-117.372258,711.421326,49.460941,89.89495,0,0,0,0,0,0,0,10,0,0
Driving,1516473510,47.62092,-117.370395,715.96759,48.394974,88.500298,0,0,0,0,0,0,0,10,0,0
Driving,1516473520,47.620947,-117.368896,713.838013,21.379856,94.859285,0,4,0,0,0,0,0,10,0,4
Driving,1516473530,47.620943,-117.368831,712.455017,0.073374,334.618147,0,0,0,0,0,0,0,10,0,0
Driving,1516473540,47.620945,-117.368832,712.633972,0.470142,332.330516,0,0,0,0,0,0,0,10,0,0
Driving,1516473550,47.620947,-117.368834,712.866943,1.059879,306.740677,0,0,0,0,0,0,0,10,0,0
Driving,1516473560,47.62096,-117.368859,712.980225,0.2464,345.5954,0,0,0,0,0,0,0,10,0,0
Driving,1516473570,47.62096,-117.368859,713.124207,0.019918,265.194125,0,0,0,0,0,0,0,10,0,0
Driving,1516473580,47.62096,-117.36886,713.127502,0.075529,91.286028,14,25,21,0,0,0,0,10,0,36
Driving,1516473590,47.620947,-117.367954,711.237061,42.266975,90.733665,0,0,0,0,0,0,0,10,0,0
Driving,1516473600,47.620931,-117.366174,709.581238,47.090492,90.360914,0,0,0,0,0,0,0,10,0,0
Driving,1516473610,47.620924,-117.364519,705.966553,42.617065,91.122307,6,18,11,0,0,0,0,10,0,22
Driving,1516473620,47.620909,-117.363393,702.849792,8.052608,90.741682,0,0,0,0,0,0,0,10,0,0
Driving,1516473630,47.620902,-117.362531,699.129333,38.749443,89.759975,0,0,0,0,0,0,0,10,0,0
Driving,1516473640,47.620907,-117.360847,695.242188,47.101879,89.94784,0,0,0,0,0,0,0,10,0,0
Driving,1516473650,47.620908,-117.359091,691.022583,46.044315,90.275021,0,0,0,0,0,0,0,10,0,0
Driving,1516473660,47.620904,-117.358029,688.522156,2.949651,27.518663,0,42,32,0,0,0,0,10,0,53
Driving,1516473670,47.621188,-117.357809,689.422668,32.425297,358.335091,4,0,0,0,0,0,0,10,0,4
Driving,1516473680,47.622281,-117.357856,694.184753,47.207363,359.71558,0,0,0,0,0,0,0,10,0,0
Driving,1516473690,47.623436,-117.357865,699.031738,45.831688,0.31465,0,0,0,0,0,0,0,10,0,0
Driving,1516473700,47.624611,-117.357855,701.992371,45.253548,359.795148,0,0,0,0,0,0,0,10,0,0
Driving,1516473710,47.625836,-117.357861,705.559998,50.002518,0.594068,0,0,0,0,0,0,0,10,0,0
Driving,1516473720,47.627139,-117.357841,704.523438,48.712486,359.037657,0,0,0,0,0,0,0,10,0,0
Driving,1516473730,47.627975,-117.357862,701.270264,15.651289,11.43602,0,0,0,0,0,0,0,10,0,0
Driving,1516473740,47.628035,-117.357844,702.318054,4.703172,0.158066,0,6,0,0,0,0,0,10,0,6
Driving,1516473750,47.628296,-117.357843,702.057068,27.782936,0.071351,0,0,0,0,0,0,0,10,0,0
Driving,1516473760,47.62927,-117.357841,700.682129,42.684753,0.082888,0,0,0,0,0,0,0,10,0,0
Driving,1516473770,47.630377,-117.357839,700.72229,45.939995,359.713391,0,0,0,0,0,0,0,10,0,0
Driving,1516473780,47.631618,-117.357848,698.079163,48.494274,0.181621,0,0,0,0,0,0,0,10,0,0
Driving,1516473790,47.632868,-117.357842,690.480286,46.842754,359.431598,29,0,0,1,0,0,0,10,0,29
Driving,1516473800,47.634131,-117.357861,679.833496,49.432526,359.879824,11,0,0,0,0,0,0,10,0,11
Driving,1516473810,47.635457,-117.357865,669.234985,51.008461,0.816497,3,0,0,0,0,0,0,10,0,3
Driving,1516473820,47.636762,-117.357837,664.679749,52.942101,1.320924,10,2,0,0,0,0,0,10,0,11
Driving,1516473830,47.63812,-117.357791,665.415894,50.679344,0.749014,25,4,0,1,0,0,0,10,0,26
Driving,1516473840,47.639317,-117.357768,652.994385,49.96669,0.595309,27,9,0,1,0,0,0,10,0,29
Driving,1516473850,47.640509,-117.357749,634.406799,42.895721,0.141442,53,14,0,1,0,0,0,10,0,55
Driving,1516473860,47.641656,-117.357745,613.765442,49.030098,359.728466,4,0,0,0,0,0,0,10,0,4
Driving,1516473870,47.642873,-117.357754,602.384888,44.609676,0.812213,2,0,0,0,0,0,0,10,0,2
Driving,1516473880,47.644132,-117.357727,584.871155,54.385284,0.043024,17,4,0,0,0,0,0,10,0,18
Driving,1516473890,47.645501,-117.357726,580.695557,50.77771,359.587197,2,0,0,0,0,0,0,10,0,2
Driving,1516473900,47.646795,-117.357739,578.617126,52.873642,0.737053,0,0,0,0,0,0,0,10,0,0
Driving,1516473910,47.648008,-117.357716,573.877502,44.025772,359.965058,0,0,0,0,0,0,0,10,0,0
Driving,1516473920,47.64878,-117.357717,574.481323,13.73977,357.172178,0,0,0,0,0,0,0,10,0,0
Driving,1516473930,47.648959,-117.35773,573.066162,2.827874,17.746089,0,0,0,0,0,0,0,10,0,0
Driving,1516473940,47.648987,-117.357717,572.827515,0.395008,1.74933,0,0,0,0,0,0,0,10,0,0
Driving,1516473950,47.649209,-117.357707,573.442139,12.818174,2.877827,0,0,0,0,0,0,0,10,0,0
Driving,1516473960,47.649416,-117.357691,575.285889,0.374158,356.267284,0,0,0,0,0,0,0,10,0,0
Driving,1516473970,47.649531,-117.357703,574.633423,3.565897,1.200687,0,0,0,0,0,0,0,10,0,0
Driving,1516473980,47.649694,-117.357698,573.739563,6.966012,357.183905,0,0,0,0,0,0,0,10,0,0
Driving,1516473990,47.64987,-117.35771,574.042664,10.313869,0.596927,1,0,0,0,0,0,0,10,0,1
Driving,1516474000,47.650649,-117.357698,576.258057,42.721455,0.661128,16,0,0,0,0,0,0,10,0,16
Driving,1516474010,47.651605,-117.357682,575.998352,14.618597,358.154407,0,6,0,0,0,0,0,10,0,6
Driving,1516474020,47.651627,-117.357683,572.477844,0.040659,1.126145,0,0,0,0,0,0,0,10,0,0
Driving,1516474030,47.651896,-117.357675,572.437134,31.792082,0.365946,0,0,0,0,0,0,0,10,0,0
Driving,1516474040,47.652835,-117.357666,572.671814,32.327511,0.697812,0,0,0,0,0,0,0,10,0,0
Driving,1516474050,47.653152,-117.357661,572.060791,0.095909,1.304813,0,0,0,0,0,0,0,10,0,0
Driving,1516474060,47.653324,-117.357655,572.348206,19.080301,0.84385,1,0,0,0,0,0,0,10,0,1
Driving,1516474070,47.654095,-117.357638,572.940613,42.639954,359.877707,4,0,0,0,0,0,0,10,0,4
Driving,1516474080,47.655254,-117.357642,571.775635,46.920979,0.907558,0,0,0,0,0,0,0,10,0,0
Driving,1516474090,47.656381,-117.357615,573.222961,36.563141,1.211945,0,0,0,0,0,0,0,10,0,0
Driving,1516474100,47.656745,-117.357604,573.02417,0.070408,34.862914,0,0,0,0,0,0,0,10,0,0
Driving,1516474110,47.656746,-117.357603,572.986206,0.017765,105.008508,0,0,0,0,0,0,0,10,0,0
Driving,1516474120,47.656746,-117.357602,572.810303,0.340482,1.189187,0,0,0,0,0,0,0,10,0,0
Driving,1516474130,47.657081,-117.357592,572.103882,24.773529,359.257299,14,4,0,1,0,0,0,10,0,15
Driving,1516474140,47.657952,-117.357609,576.474609,39.658672,359.537313,0,0,0,0,0,0,0,10,0,0
Driving,1516474150,47.659158,-117.357623,579.271912,50.071728,0.276742,0,0,0,0,0,0,0,10,0,0
Driving,1516474160,47.660451,-117.357614,583.872742,52.726566,359.786496,0,0,0,0,0,0,0,10,0,0
Driving,1516474170,47.661696,-117.357621,582.4953,43.8955,1.416211,0,0,0,0,0,0,0,10,0,0
Driving,1516474180,47.662518,-117.35759,579.976074,24.899958,72.514919,0,0,8,0,0,0,0,10,0,8
Driving,1516474190,47.66273,-117.356591,577.817322,31.97661,31.044288,0,0,11,0,0,0,0,10,0,11
Driving,1516474200,47.663267,-117.356111,578.581726,31.996445,359.013532,0,0,0,0,0,0,0,10,0,0
Driving,1516474210,47.664187,-117.356134,582.591003,32.889023,314.505556,41,6,21,2,0,0,0,10,0,47
Driving,1516474220,47.664413,-117.356475,580.065857,11.911135,252.356334,0,0,9,0,0,0,0,10,0,9
Driving,1516474230,47.664326,-117.356878,577.807251,9.117891,217.580046,0,0,0,0,0,0,0,10,0,0
Driving,1516474240,47.664297,-117.356912,574.348145,0.119318,168.030681,0,0,0,0,0,0,0,10,0,0
Driving,1516474250,47.664295,-117.356912,574.219971,0.014207,126.056432,8,7,11,1,0,0,0,10,0,16
Driving,1516474260,47.664294,-117.356911,574.47168,0.025715,8.766616,0,0,0,0,0,0,0,10,0,0
Driving,1516474270,47.664295,-117.35691,574.641846,0.038837,148.641325,0,0,0,0,0,0,0,10,0,0
Driving,1516474280,47.664295,-117.35691,574.660095,0.064688,183.726953,0,0,0,0,0,0,0,10,0,0
Driving,1516474290,47.664294,-117.35691,574.674194,0.05132,147.347016,0,0,0,0,0,0,0,10,0,0
Driving,1516474300,47.664294,-117.35691,574.700806,0.10582,164.833236,0,0,0,0,0,0,0,10,0,0
Driving,1516474310,47.664293,-117.356909,574.73761,0.004968,160.700718,0,0,0,0,0,0,0,10,0,0
Driving,1516474320,47.664288,-117.356907,574.789185,0.053107,150.263484,0,0,0,0,0,0,0,10,0,0
Driving,1516474330,47.664285,-117.356905,574.828003,0.047673,150.021526,0,0,0,0,0,0,0,10,0,0
Driving,1516474340,47.664284,-117.356903,574.867798,0.038371,142.923931,0,0,0,0,0,0,0,10,0,0
Driving,1516474350,47.664283,-117.356903,574.921204,0.03013,149.48507,0,0,3,0,0,0,0,10,0,3
Driving,1516474360,47.664282,-117.356902,574.976624,0.04502,142.988761,0,0,0,0,0,0,0,10,0,0
Driving,1516474370,47.664282,-117.356901,575.033752,0.053476,151.56448,0,0,0,0,0,0,0,10,0,0
Driving,1516474380,47.664281,-117.356901,575.110962,0.038303,138.952364,0,0,0,0,0,0,0,10,0,0
Driving,1516474390,47.664281,-117.356901,575.170898,0.04135,151.740148,0,0,0,0,0,0,0,10,0,0
Driving,1516474400,47.664281,-117.3569,575.245117,0.022217,172.991017,0,0,0,0,0,0,0,10,0,0
Driving,1516474410,47.66428,-117.3569,575.326843,0.010436,165.778037,0,0,0,0,0,0,0,10,0,0
Driving,1516474420,47.66428,-117.3569,575.397339,0.028439,157.203078,0,0,0,0,0,0,0,10,0,0
Driving,1516474430,47.66428,-117.3569,575.462585,0.026285,298.672379,0,0,0,0,0,0,0,10,0,0
Driving,1516474440,47.66428,-117.3569,575.501099,0.03441,301.785478,0,0,0,0,0,0,0,10,0,0
Driving,1516474450,47.66428,-117.3569,575.542969,0.006688,353.114098,0,0,0,0,0,0,0,10,0,0
Driving,1516474460,47.66428,-117.356901,575.599182,0.027041,219.758871,0,0,0,0,0,0,0,10,0,0
Driving,1516474470,47.66428,-117.356901,575.666016,0.04726,200.420197,0,0,0,0,0,0,0,10,0,0
Driving,1516474480,47.66428,-117.356901,575.728333,0.041605,188.989738,0,0,0,0,0,0,0,10,0,0
Driving,1516474490,47.664279,-117.356901,575.812866,0.006543,179.369715,0,0,0,0,0,0,0,10,0,0
Driving,1516474500,47.664279,-117.356901,575.901062,0.037641,185.824058,0,0,0,0,0,0,0,10,0,0
Driving,1516474510,47.664278,-117.356901,575.974487,0.025545,174.212788,0,0,0,0,0,0,0,10,0,0
Driving,1516474520,47.664277,-117.356901,576.037354,0.039791,168.588215,0,0,0,0,0,0,0,10,0,0
Driving,1516474530,47.664277,-117.356901,576.113953,0.014038,181.274836,0,0,0,0,0,0,0,10,0,0
Driving,1516474540,47.664276,-117.356901,576.199036,0.009753,164.526021,0,0,0,0,0,10,0,0,0,0
Driving,1516474550,47.664276,-117.356901,576.264893,0.025503,167.721479,0,0,0,0,0,0,0,10,0,0
Driving,1516474560,47.664276,-117.356901,576.324707,0.022228,178.966731,0,0,0,0,0,0,0,10,0,0
Driving,1516474570,47.664275,-117.356901,576.389038,0.024045,179.900235,0,0,0,0,0,0,0,10,0,0
Driving,1516474580,47.664274,-117.356901,576.44574,0.051479,165.29644,0,0,0,0,0,0,0,10,0,0
Driving,1516474590,47.664273,-117.3569,576.490784,0.044681,158.1108,0,0,0,0,0,0,0,10,0,0
Driving,1516474600,47.664273,-117.3569,576.53009,0.02659,176.389325,0,0,0,0,0,0,0,10,0,0
Driving,1516474610,47.664272,-117.3569,576.57373,0.020926,178.501434,0,0,0,0,0,0,0,10,0,0
Driving,1516474620,47.664271,-117.3569,576.608276,0.043372,154.286503,0,0,0,0,0,0,0,10,0,0
Driving,1516474630,47.664271,-117.356899,576.65094,0.060517,155.677053,0,0,0,0,0,0,0,10,0,0
Driving,1516474640,47.66427,-117.356899,576.691895,0.086179,170.066479,0,0,0,0,0,0,0,10,0,0
Driving,1516474650,47.66427,-117.356899,576.736206,0.015128,174.770772,0,0,0,0,0,0,0,10,0,0
Driving,1516474660,47.664269,-117.356899,576.767395,0.071386,178.31631,0,0,0,0,0,0,0,10,0,0
Driving,1516474670,47.664268,-117.356899,576.782837,0.013385,214.622344,0,0,0,0,0,0,0,10,0,0
Driving,1516474680,47.664268,-117.356899,576.793945,0.087297,172.032354,0,0,0,0,0,0,0,10,0,0
Driving,1516474690,47.664267,-117.356899,576.779968,0.070412,188.287881,0,0,0,0,0,0,0,10,0,0
Driving,1516474700,47.664266,-117.356899,576.760864,0.040523,204.903628,0,0,0,0,0,0,0,10,0,0
Driving,1516474710,47.664265,-117.356899,576.741394,0.112214,184.129998,0,0,0,0,0,0,0,10,0,0
Driving,1516474720,47.664264,-117.3569,576.716187,0.077657,222.132358,0,0,0,0,0,0,0,10,0,0
Driving,1516474730,47.664263,-117.3569,576.741821,0.156264,194.026979,0,0,0,0,0,0,0,10,0,0
Driving,1516474740,47.664263,-117.3569,576.732971,0.046519,161.004755,0,0,0,0,0,10,0,0,0,0
Driving,1516474750,47.664262,-117.3569,576.71521,0.010561,173.791213,0,0,0,0,0,10,0,0,0,0
Driving,1516474760,47.664261,-117.3569,576.694458,0.039507,169.198304,0,0,0,0,0,10,0,0,0,0
Driving,1516474770,47.664261,-117.3569,576.680176,0.013785,161.779868,0,0,0,0,0,10,0,0,0,0
Driving,1516474780,47.66426,-117.356899,576.685425,0.049853,108.820054,0,0,0,0,0,10,0,0,0,0
Driving,1516474790,47.66426,-117.356899,576.693665,0.064268,159.296699,0,0,0,0,0,10,0,0,0,0
Driving,1516474800,47.66426,-117.356899,576.716248,0.066618,160.763231,0,0,0,0,0,10,0,0,0,0
Driving,1516474810,47.664259,-117.356899,576.75531,0.008493,152.200363,0,0,0,0,0,10,0,0,0,0
Driving,1516474820,47.664259,-117.356898,576.777771,0.067235,167.175356,0,0,0,0,0,10,0,0,0,0
Driving,1516474830,47.664258,-117.356898,576.807922,0.028599,161.561939,0,0,0,0,0,10,0,0,0,0
Driving,1516474840,47.664257,-117.356898,576.861206,0.030912,145.083901,0,0,0,0,0,10,0,0,0,0
Driving,1516474850,47.664256,-117.356897,576.908447,0.00866,141.27994,0,0,0,0,0,10,0,0,0,0
Driving,1516474860,47.664256,-117.356896,576.95752,0.04281,149.537987,0,0,0,0,0,10,0,0,0,0
Driving,1516474870,47.664255,-117.356896,577.024048,0.018703,155.608468,0,0,0,0,0,10,0,0,0,0
Driving,1516474880,47.664254,-117.356895,577.067505,0.061127,152.497105,0,0,0,0,0,10,0,0,0,0
Driving,1516474890,47.664253,-117.356894,577.11792,0.057938,149.619375,0,0,0,0,0,10,0,0,0,0
Driving,1516474900,47.664252,-117.356894,577.162964,0.043364,163.067398,0,0,0,0,0,10,0,0,0,0
Driving,1516474910,47.664252,-117.356893,577.189697,0.088558,149.238451,0,0,0,0,0,10,0,0,0,0
Driving,1516474920,47.664251,-117.356893,577.2229,0.065795,146.890379,0,0,0,0,0,10,0,0,0,0
Driving,1516474930,47.664251,-117.356892,577.225891,0.038153,145.90322,0,0,0,0,0,10,0,0,0,0
Driving,1516474940,47.66425,-117.356892,577.237244,0.027043,170.699659,0,0,0,0,0,10,0,0,0,0
Driving,1516474950,47.664249,-117.356892,577.240295,0.012147,168.874405,0,0,0,0,0,10,0,0,0,0
Driving,1516474960,47.664249,-117.356891,577.246948,0.064904,181.97445,0,0,0,0,0,10,0,0,0,0
Driving,1516474970,47.664248,-117.356891,577.251892,0.078454,185.919433,0,0,0,0,0,10,0,0,0,0
Driving,1516474980,47.664247,-117.356891,577.256958,0.024504,184.004847,0,0,0,0,0,10,0,0,0,0
Driving,1516474990,47.664247,-117.356892,577.258911,0.036922,195.794733,0,0,0,0,0,10,0,0,0,0
Driving,1516475000,47.664246,-117.356892,577.24646,0.020643,181.476672,0,0,0,0,0,10,0,0,0,0
Driving,1516475010,47.664245,-117.356892,577.245361,0.045579,155.22799,0,0,0,0,0,10,0,0,0,0
Driving,1516475020,47.664245,-117.356891,577.290466,0.07352,132.666607,0,0,0,0,0,10,0,0,0,0
Driving,1516475030,47.664244,-117.356891,577.318115,0.007973,121.590878,0,0,0,0,0,10,0,0,0,0
Driving,1516475040,47.664244,-117.35689,577.352661,0.016564,244.870383,0,0,0,0,0,10,0,0,0,0
Driving,1516475050,47.664244,-117.35689,577.355835,0.033664,200.063628,0,0,0,0,0,10,0,0,0,0
Driving,1516475060,47.664243,-117.35689,577.346619,0.049151,198.347111,0,0,0,0,0,10,0,0,0,0
Driving,1516475070,47.664243,-117.35689,577.34845,0.020629,295.955988,0,0,0,0,0,10,0,0,0,0
Driving,1516475080,47.664243,-117.35689,577.347656,0.04728,349.12854,4,0,26,0,0,0,0,10,0,27
Driving,1516475090,47.664244,-117.356891,577.340576,0.135019,185.496446,57,135,40,1,0,0,5,5,0,152
Driving,1516475100,47.664226,-117.356893,578.337402,0.166939,154.603173,0,0,0,0,0,0,10,0,0,0
Driving,1516475110,47.664224,-117.356892,578.243958,0.060318,104.942473,0,0,0,0,0,0,10,0,0,0
Driving,1516475120,47.664224,-117.356891,578.232483,0.020744,111.596164,0,0,0,0,0,0,10,0,0,0
Driving,1516475130,47.664224,-117.356889,578.291626,0.035444,129.041484,0,0,0,0,0,0,10,0,0,0
Driving,1516475140,47.664223,-117.356888,578.32019,0.014838,142.042196,0,0,0,0,0,0,10,0,0,0
Driving,1516475150,47.664223,-117.356888,578.326599,0.010239,154.775514,0,5,0,0,0,0,6,4,0,5
Driving,1516475160,47.664222,-117.356888,578.329224,0.014431,252.117253,0,19,21,0,0,0,3,7,0,29
Driving,1516475170,47.66422,-117.356897,578.248474,0.067434,4.42101,0,0,0,0,0,0,0,10,0,0
Driving,1516475180,47.664221,-117.356897,578.289673,0.025801,87.655245,0,0,0,0,0,0,0,10,0,0
Driving,1516475190,47.664221,-117.356897,578.304749,0.013626,112.530847,0,6,0,0,0,0,0,10,0,6
Driving,1516475200,47.664221,-117.356896,578.302246,0.015185,331.205623,0,75,123,0,0,0,0,10,0,145
Driving,1516475210,47.664223,-117.356898,578.303894,0.03775,7.345608,0,0,0,0,0,0,0,10,0,0
Driving,1516475220,47.664227,-117.356897,578.203735,0.209912,28.905489,0,0,0,0,0,0,0,10,0,0
Driving,1516475230,47.664227,-117.356897,578.153931,0.075471,101.03253,0,0,0,0,0,0,0,10,0,0
Driving,1516475240,47.664227,-117.356896,578.108948,0.058164,55.064719,0,0,0,0,0,0,0,10,0,0
Driving,1516475250,47.664228,-117.356896,578.098328,0.08774,154.369066,0,0,0,0,0,0,0,10,0,0
Driving,1516475260,47.664227,-117.356895,578.017883,0.045833,138.448858,0,0,0,0,0,0,0,10,0,0
Driving,1516475270,47.664227,-117.356895,577.957947,0.021097,152.538313,0,0,0,0,0,0,0,10,0,0
Driving,1516475280,47.664226,-117.356894,577.909729,0.030385,141.888813,0,0,0,0,0,0,0,10,0,0
Driving,1516475290,47.664225,-117.356893,577.86145,0.006794,81.072214,0,0,0,0,0,0,0,10,0,0
Driving,1516475300,47.664225,-117.356893,577.836304,0.003018,129.764902,0,0,0,0,0,0,0,10,0,0
Driving,1516475310,47.664225,-117.356892,577.803833,0.022578,175.102351,0,0,0,0,0,0,0,10,0,0
Driving,1516475320,47.664224,-117.356892,577.72345,0.047208,178.46182,0,0,0,0,0,0,0,10,0,0
Driving,1516475330,47.664224,-117.356892,577.648865,0.017415,169.155369,0,0,0,0,0,0,0,10,0,0
Driving,1516475340,47.664223,-117.356892,577.606506,0.024473,124.245238,0,0,0,0,0,0,0,10,0,0
Driving,1516475350,47.664223,-117.356892,577.575928,0.046088,135.722446,0,0,0,0,0,0,0,10,0,0
Driving,1516475360,47.664223,-117.356891,577.55835,0.042835,174.584932,0,0,0,0,0,0,0,10,0,0
Driving,1516475370,47.664223,-117.356891,577.529907,0.046883,207.50984,0,0,0,0,0,0,0,10,0,0
Driving,1516475380,47.664222,-117.356891,577.510193,0.024618,179.188467,0,0,0,0,0,0,0,10,0,0
Driving,1516475390,47.664222,-117.356891,577.504395,0.028816,193.330634,0,0,0,0,0,0,0,10,0,0
